Symbol,CompanyName,DpmName
IRBT,IROBOT CORP COM,"Susquehanna Securities, LLC"
IRCP,IRSA PROPIEDADES COMERCIALES S SPONSORED ADR,
IRDM,IRIDIUM COMMUNICATIONS INC COM,Citadel Securities LLC
IRIX,IRIDEX CORP COM,
IRL,NEW IRELAND FD INC COM,
IRM,IRON MTN INC NEW COM,"Two Sigma Securities, LLC"
IRMD,IRADIMED CORP COM,
IROQ,IF BANCORP INC COM,
IRR,VOYA NAT RES EQUITY INCOME FD COM,
IRS,IRSA INVERSIONES Y REP S A GLOBL DEP RCPT,
IRT,INDEPENDENCE RLTY TR INC COM,"Susquehanna Securities, LLC"
IRTC,IRHYTHM TECHNOLOGIES INC COM,Citadel Securities LLC
IRWD,IRONWOOD PHARMACEUTICALS INC COM CL A,"Group One Trading, L.P."
ISBC,INVESTORS BANCORP INC NEW COM,"Wolverine Trading, LLC"
ISCB,ISHARES TR MRGSTR SM CP ETF,
ISCF,ISHARES TR MSCI INTL SML CP,
ISCG,ISHARES TR MRGSTR SM CP GR,
ISCV,ISHARES TR MRNING SM CP ETF,
ISD,PGIM HIGH YIELD BOND FUND INC COM,
ISDR,ISSUER DIRECT CORP COM NEW,
ISDX,INVESCO EXCH TRD SLF IDX FD TR RAFI STRG US ETF,
ISEE,IVERIC BIO INC COM,"Susquehanna Securities, LLC"
ISEM,INVESCO EXCH TRD SLF IDX FD TR RAFI STRG EMMRKT,
ISHG,ISHARES TR 3YRTB ETF,
ISIG,INSIGNIA SYS INC COM NEW,"Susquehanna Securities, LLC"
ISLE,ISLEWORTH HEALTHCARE ACQU CORP COM,
ISLEW,ISLEWORTH HEALTHCARE ACQU CORP WT EXP 080227,
ISMD,NORTHERN LTS FD TR IV INSPIRE SMAL ETF,
ISNS,IMAGE SENSING SYS INC COM,
ISOS=,ISOS ACQUISITION CORPORATION UNIT,
ISR,ISORAY INC COM,
ISRA,VANECK VECTORS ETF TR ISRAEL ETF,"Susquehanna Securities, LLC"
ISRG,INTUITIVE SURGICAL INC COM NEW,GTS Securities LLC
ISSC,INNOVATIVE SOLUTIONS & SUPPORT COM,
ISTB,ISHARES TR CORE 1 5 YR USD,
ISTR,INVESTAR HLDG CORP COM,
ISUN,ISUN INC COM,
ISVL,ISHARES TR INTL DEV SML CP,
ISWN,AMPLIFY ETF TR BLACKSWAN ISWN,
ISZE,ISHARES TR MSCI INTL SZE FT,
IT,GARTNER INC COM,"Wolverine Trading, LLC"
ITA,ISHARES TR US AER DEF ETF,"Wolverine Trading, LLC"
ITAC,INDUSTRIAL TECH ACQU INC COM CL A,
ITACU,INDUSTRIAL TECH ACQU INC UNIT EXP 083125,
ITACW,INDUSTRIAL TECH ACQU INC WT EXP 080627,
ITB,ISHARES TR US HOME CONS ETF,Citadel Securities LLC
ITCB,ITAU CORPBANCA SPONSORED ADR,
ITCI,INTRA CELLULAR THERAPIES INC COM,"Susquehanna Securities, LLC"
ITEQ,ETF MANAGERS TR BLUESTAR ISRAEL,Belvedere Trading LLC
ITGR,INTEGER HLDGS CORP COM,"Susquehanna Securities, LLC"
ITHX,ITHAX ACQUISITION CORP CL A SHS,
ITHXU,ITHAX ACQUISITION CORP UNIT EX 123127,
ITHXW,ITHAX ACQUISITION CORP WT EXP 020128,
ITI,ITERIS INC NEW COM,
ITIC,INVESTORS TITLE CO NC COM,
ITM,VANECK VECTORS ETF TR INTRMDT MUNI ETF,
ITMR,ITAMAR MED LTD SPONSORED ADS,
ITOS,ITEOS THERAPEUTICS INC COM,
ITOT,ISHARES TR CORE S&P TTL STK,"Susquehanna Securities, LLC"
ITP,IT TECH PACKAGING INC COM NEW,Citadel Securities LLC
ITQ,ITIQUIRA ACQUISITION CORP CL A SHS,
ITQRU,ITIQUIRA ACQUISITION CORP UNIT EX 020326,
ITQRW,ITIQUIRA ACQUISITION CORP WT EXP 020326,
ITRG,INTEGRA RES CORP COM NEW,
ITRI,ITRON INC COM,"Susquehanna Securities, LLC"
ITRM,ITERUM THERAPEUTICS PLC SHS,
ITRN,ITURAN LOCATION AND CONTROL SHS,
ITT,ITT INC COM,GTS Securities LLC
ITUB,ITAU UNIBANCO HLDG S A SPON ADR REP PFD,"Group One Trading, L.P."
ITW,ILLINOIS TOOL WKS INC COM,GTS Securities LLC
IUS,INVESCO EXCH TRD SLF IDX FD TR RAFI STRATGIC US,
IUSB,ISHARES TR CORE TOTAL USD,Belvedere Trading LLC
IUSG,ISHARES TR CORE S&P US GWT,Belvedere Trading LLC
IUSS,INVESCO EXCH TRD SLF IDX FD TR RAFI STRG US SML,
IUSV,ISHARES TR CORE S&P US VLU,Belvedere Trading LLC
IVA,INVENTIVA SA ADS,
IVAC,INTEVAC INC COM,Belvedere Trading LLC
IVAL,ALPHA ARCHITECT ETF TR INTL QUAN VALUE,
IVAN,IVANHOE CAPITAL ACQUISTIN CORP COM CL A,
IVAN+,IVANHOE CAPITAL ACQUISTIN CORP WT EXP 010826,
IVAN=,IVANHOE CAPITAL ACQUISTIN CORP UNIT,
IVC,INVACARE CORP COM,
IVDG,INVESCO ACTIVELY MANAGED ETF FOCUSED DISCOVRY,
IVE,ISHARES TR S&P 500 VAL ETF,Belvedere Trading LLC
IVES,ETF MANAGERS TR WEDBUSH ETFMG,
IVH,IVY HIGH INCOME OPPORTUNITIES COM,
IVLC,INVESCO ACTIVELY MANAGED ETF US LARGE CAP CRE,
IVLU,ISHARES TR MSCI INTL VLU FT,"Wolverine Trading, LLC"
IVOG,VANGUARD ADMIRAL FDS INC MIDCP 400 GRTH,
IVOL,KRANESHARES TR QUADRTC INT RT,Belvedere Trading LLC
IVOO,VANGUARD ADMIRAL FDS INC MIDCP 400 IDX,
IVOV,VANGUARD ADMIRAL FDS INC MIDCP 400 VAL,
IVR,INVESCO MORTGAGE CAPITAL INC COM,"Wolverine Trading, LLC"
IVR-A,INVESCO MORTGAGE CAPITAL INC PFD SER A 7.75%,
IVR-B,INVESCO MORTGAGE CAPITAL INC PFD-B FX/FLT,
IVR-C,INVESCO MORTGAGE CAPITAL INC 7.5% PFD SER C,
IVRA,INVESCO ACTIVELY MANAGED ETF REAL ASSETS ESG,
IVSG,INVESCO ACTIVELY MANAGED ETF SELECT GROWT ETF,
IVV,ISHARES TR CORE S&P500 ETF,"Susquehanna Securities, LLC"
IVW,ISHARES TR S&P 500 GRWT ETF,"Susquehanna Securities, LLC"
IVZ,INVESCO LTD SHS,"Group One Trading, L.P."
IWB,ISHARES TR RUS 1000 ETF,"Wolverine Trading, LLC"
IWC,ISHARES TR MICRO-CAP ETF,"Susquehanna Securities, LLC"
IWD,ISHARES TR RUS 1000 VAL ETF,"Wolverine Trading, LLC"
IWDL,UBS AG LONDON BRANCH CAL LKD 51,
IWF,ISHARES TR RUS 1000 GRW ETF,"Susquehanna Securities, LLC"
IWFH,ISHARES TR VIRTUAL WRK LIFE,
IWFL,UBS AG LONDON BRANCH NT LKD 51,
IWL,ISHARES TR RUS TOP 200 ETF,
IWM,ISHARES TR RUSSELL 2000 ETF,Morgan Stanley & Co. LLC
IWML,UBS AG LONDON BRANCH CAL LKD 51,
IWN,ISHARES TR RUS 2000 VAL ETF,Morgan Stanley & Co. LLC
IWO,ISHARES TR RUS 2000 GRW ETF,Morgan Stanley & Co. LLC
IWP,ISHARES TR RUS MD CP GR ETF,"Susquehanna Securities, LLC"
IWR,ISHARES TR RUS MID CAP ETF,"Susquehanna Securities, LLC"
IWS,ISHARES TR RUS MDCP VAL ETF,"Susquehanna Securities, LLC"
IWV,ISHARES TR RUSSELL 3000 ETF,GTS Securities LLC
IWX,ISHARES TR RUS TP200 VL ETF,
IWY,ISHARES TR RUS TP200 GR ETF,
IX,ORIX CORP SPONSORED ADR,
IXC,ISHARES TR GLOBAL ENERG ETF,"Susquehanna Securities, LLC"
IXG,ISHARES TR GLOBAL FINLS ETF,
IXJ,ISHARES TR GLOB HLTHCRE ETF,Belvedere Trading LLC
IXN,ISHARES TR GLOBAL TECH ETF,Belvedere Trading LLC
IXP,ISHARES TR GBL COMM SVC ETF,"Susquehanna Securities, LLC"
IXSE,WISDOMTREE TR INDIA EX STATE,
IXUS,ISHARES TR CORE MSCI TOTAL,"Susquehanna Securities, LLC"
IYC,ISHARES TR U.S. CNSM SV ETF,
IYE,ISHARES TR U.S. ENERGY ETF,"Susquehanna Securities, LLC"
IYF,ISHARES TR U.S. FINLS ETF,Citadel Securities LLC
IYG,ISHARES TR U.S. FIN SVC ETF,
IYH,ISHARES TR US HLTHCARE ETF,"Susquehanna Securities, LLC"
IYJ,ISHARES TR US INDUSTRIALS,
IYK,ISHARES TR U.S. CNSM GD ETF,
IYLD,ISHARES TR MRNGSTR INC ETF,
IYM,ISHARES TR U.S. BAS MTL ETF,Citadel Securities LLC
IYR,ISHARES TR U.S. REAL ES ETF,Citadel Securities LLC
IYT,ISHARES TR TRANS AVG ETF,Citadel Securities LLC
IYW,ISHARES TR U.S. TECH ETF,"Susquehanna Securities, LLC"
IYY,ISHARES TR DOW JONES US ETF,
IYZ,ISHARES TR US TELECOM ETF,"Two Sigma Securities, LLC"
IZEA,IZEA WORLDWIDE INC COM,Belvedere Trading LLC
IZRL,ARK ETF TR ISRAEL INOVATE,
J,JACOBS ENGR GROUP INC COM,GTS Securities LLC
JAAA,JANUS DETROIT STR TR HENDRSON AAA CL,
JACK,JACK IN THE BOX INC COM,"Susquehanna Securities, LLC"
JAGG,J P MORGAN EXCHANGE-TRADED FD US AGGREGATE,
JAGX,JAGUAR HEALTH INC COM,
JAKK,JAKKS PAC INC COM NEW,
JAMF,JAMF HLDG CORP COM,"Group One Trading, L.P."
JAN,JANONE INC COM,
JANZ,LISTED FD TR TRUESHARES STRCD,
JASN,JASON INDS INC COM,
JAX,J ALEXANDERS HLDGS INC COM,
JAZZ,JAZZ PHARMACEUTICALS PLC SHS USD,"Wolverine Trading, LLC"
JBGS,JBG SMITH PPTYS COM,"Susquehanna Securities, LLC"
JBHT,HUNT J B TRANS SVCS INC COM,GTS Securities LLC
JBK,CORPORATE BACKED TR CTFS 04-6 A1 3.50,
JBL,JABIL INC COM,"Susquehanna Securities, LLC"
JBLU,JETBLUE AWYS CORP COM,Morgan Stanley & Co. LLC
JBSS,SANFILIPPO JOHN B & SON INC COM,
JBT,JOHN BEAN TECHNOLOGIES CORP COM,
JCE,NUVEEN CORE EQUITY ALPHA FD COM,
JCI,JOHNSON CTLS INTL PLC SHS,"Wolverine Trading, LLC"
JCIC,JACK CREEK INVESTMENT CORP CL A SHS,
JCICU,JACK CREEK INVESTMENT CORP UNIT EX 100123,
JCICW,JACK CREEK INVESTMENT CORP WT EXP 100125,
JCO,NUVEEN CR OPPORTUNITIES 2022 T COM,
JCOM,J2 GLOBAL INC COM,Citadel Securities LLC
JCPB,J P MORGAN EXCHANGE-TRADED FD CORE PLUS BD ETF,
JCS,COMMUNICATIONS SYS INC COM,
JCTCF,JEWETT CAMERON TRADING LTD COM NEW,
JCTR,J P MORGAN EXCHANGE-TRADED FD CARBON TRANITIN,
JD,JD.COM INC SPON ADR CL A,Citadel Securities LLC
JDD,NUVEEN DIVERSIFIED DIVID & INC COM,
JDIV,J P MORGAN EXCHANGE-TRADED FD US DIVIDEND,
JDST,DIREXION SHS ETF TR DLY JR GOLD 2X,"Susquehanna Securities, LLC"
JEF,JEFFERIES FINL GROUP INC COM,GTS Securities LLC
JELD,JELD-WEN HLDG INC COM,"Susquehanna Securities, LLC"
JEMA,J P MORGAN EXCHANGE-TRADED FD EMRGNG MKTS EQT,
JEMD,NUVEEN EMERGING MKTS DEBT 2022 COM,
JENGQ,JUST ENERGY GROUP INC COM NEW,"Wolverine Trading, LLC"
JEPI,J P MORGAN EXCHANGE-TRADED FD EQUITY PREMIUM,
JEQ,ABERDEEN JAPAN EQUITY FD INC COM,
JETS,ETF SER SOLUTIONS US GLB JETS,"Wolverine Trading, LLC"
JFIN,JIAYIN GROUP INC SPONSORED ADS,
JFR,NUVEEN FLOATING RATE INCOME FD COM,
JFU,9F INC SPONSORED ADS,
JG,AURORA MOBILE LTD ADS,Citadel Securities LLC
JGH,NUVEEN GLOBAL HIGH INCOME FD SHS,
JGLD,AMPLIFY ETF TR PURE JR GLD MINE,
JHAA,NUVEEN CORPORATE INCOME 2023 COM,
JHB,NUVEEN CORPORATE INCM NOVEMEBR COM,
JHCB,JOHN HANCOCK EXCHANGE TRADED CORPORATE BD,
JHCS,JOHN HANCOCK EXCHANGE TRADED MLTDCTR MEDIA,
JHEM,JOHN HANCOCK EXCHANGE TRADED MULTFCTR EMRNG,
JHG,JANUS HENDERSON GROUP PLC ORD SHS,Belvedere Trading LLC
JHI,HANCOCK JOHN INVS TR COM,
JHMA,JOHN HANCOCK EXCHANGE TRADED MLTFACTR MATLS,
JHMC,JOHN HANCOCK EXCHANGE TRADED MULTIFACTOR CO,
JHMD,JOHN HANCOCK EXCHANGE TRADED MULTI INTL ETF,
JHME,JOHN HANCOCK EXCHANGE TRADED MLTFACTOR ENRG,
JHMF,JOHN HANCOCK EXCHANGE TRADED MULTIFACTOR FI,
JHMH,JOHN HANCOCK EXCHANGE TRADED MULTIFACTOR HE,
JHMI,JOHN HANCOCK EXCHANGE TRADED MLTFACTR INDLS,
JHML,JOHN HANCOCK EXCHANGE TRADED MLTFCTR LRG CAP,
JHMM,JOHN HANCOCK EXCHANGE TRADED MULTIFACTOR MI,
JHMS,JOHN HANCOCK EXCHANGE TRADED MLTFCTR CONSMR,
JHMT,JOHN HANCOCK EXCHANGE TRADED MULTIFACTOR TE,
JHMU,JOHN HANCOCK EXCHANGE TRADED MLTFACTR UTILS,
JHS,HANCOCK JOHN INCOME SECS TR COM,
JHSC,JOHN HANCOCK EXCHANGE TRADED MULTIFACTR SML,
JHX,JAMES HARDIE INDS PLC SPONSORED ADR,
JIG,J P MORGAN EXCHANGE-TRADED FD INTERNL GWT,
JIGB,J P MORGAN EXCHANGE-TRADED FD CORP BD RESCH,
JIH,JUNIPER INDL HLDGS INC COM CL A,"Group One Trading, L.P."
JIH+,JUNIPER INDL HLDGS INC WT EXP 111326,
JIH=,JUNIPER INDL HLDGS INC UNIT EXP 111326,
JILL,J JILL INC COM,Belvedere Trading LLC
JJA,BARCLAYS BANK PLC IPATH B AGRCULTR,
JJC,BARCLAYS BANK PLC ETN LKD 48,"Wolverine Trading, LLC"
JJCTF,BARCLAYS BK PLC ETN DJUBS COPR37,
JJE,BARCLAYS BANK PLC ETN LKD 48,
JJG,BARCLAYS BANK PLC ETN LKD 48,"Susquehanna Securities, LLC"
JJGTF,BARCLAYS BANK PLC ETN DJUBS GRNS37,
JJM,BARCLAYS BANK PLC ETN LKD 48,
JJN,BARCLAYS BANK PLC ETN LKD 48,
JJOFF,BARCLAYS BANK PLC IPATH BBG CFFE38,
JJP,BARCLAYS BANK PLC ETN LKD 48,
JJS,BARCLAYS BANK PLC ETN LKD 48,
JJSF,J & J SNACK FOODS CORP COM,
JJT,BARCLAYS BANK PLC ETN LKD 48,
JJU,BARCLAYS BANK PLC ETN LKD 48,
JKHY,HENRY JACK & ASSOC INC COM,"Group One Trading, L.P."
JKS,JINKOSOLAR HLDG CO LTD SPONSORED ADR,"Wolverine Trading, LLC"
JLL,JONES LANG LASALLE INC COM,GTS Securities LLC
JLS,NUVEEN MORTGAGE AND INCOME FD COM,
JMBS,JANUS DETROIT STR TR HENDERSON MTG,
JMIA,JUMIA TECHNOLOGIES AG SPONSORED ADS,"Wolverine Trading, LLC"
JMIN,J P MORGAN EXCHANGE-TRADED FD US MINMUM VOLT,
JMM,NUVEEN MULTI-MKT INCOME FD COM,
JMOM,J P MORGAN EXCHANGE-TRADED FD US MOMENTUM,
JMP,JMP GROUP LLC COM,
JMPNL,JMP GROUP INC 7.25% SR NT 27,
JMPNZ,JMP GROUP LLC NT 29,
JMST,J P MORGAN EXCHANGE-TRADED FD ULTRA SHT MUNCPL,
JMUB,J P MORGAN EXCHANGE-TRADED FD MUNICIPAL ETF,
JNCE,JOUNCE THERAPEUTICS INC COM,Belvedere Trading LLC
JNJ,JOHNSON & JOHNSON COM,GTS Securities LLC
JNK,SPDR SER TR BLOOMBERG BRCLYS,Citadel Securities LLC
JNPR,JUNIPER NETWORKS INC COM,GTS Securities LLC
JNUG,DIREXION SHS ETF TR DAILY JR GLD MIN,"Susquehanna Securities, LLC"
JO,BARCLAYS BANK PLC ETN LKD 48,"Susquehanna Securities, LLC"
JOAN,JOANN INC COM,
JOB,GEE GROUP INC COM,
JOBS,51JOB INC SPONSORED ADS,"Susquehanna Securities, LLC"
JOE,ST JOE CO COM,Morgan Stanley & Co. LLC
JOET,VIRTUS ETF TR II VIRTUS US QLTY,
JOF,JAPAN SMALLER CAPITALIZATION F COM,
JOFF,JOFF FINTECH ACQUISITION CORP COM CL A,
JOFFU,JOFF FINTECH ACQUISITION CORP UNIT EX 020326,
JOFFW,JOFF FINTECH ACQUISITION CORP WT EXP 020428,
JONEQ,JONES ENERGY INC CL A NEW,
JOUT,JOHNSON OUTDOORS INC CL A,
JOYY,INFUSIVE US TR COMPUNDING EQT,
JP,JUPAI HLDGS LTD ADS,Citadel Securities LLC
JPC,NUVEEN PFD & INCOME OPPORTUNIT COM,
JPEM,J P MORGAN EXCHANGE-TRADED FD DIV RTN EM EQT,Belvedere Trading LLC
JPHY,J P MORGAN EXCHANGE-TRADED FD HIGH YLD RESRCH,
JPI,NUVEEN PFD & INCOME TERM FD COM,
JPIB,J P MORGAN EXCHANGE-TRADED FD INTL BD OPP ETF,
JPIN,J P MORGAN EXCHANGE-TRADED FD DIV RTN INT EQ,"Susquehanna Securities, LLC"
JPM,JPMORGAN CHASE & CO COM,"Susquehanna Securities, LLC"
JPM-C,JPMORGAN CHASE & CO 6 DEP NCM PFD EE,
JPM-D,JPMORGAN CHASE & CO 5.75% SHS PFD DD,
JPM-G,JPMORGAN CHASE & CO DEP SHS PFD,
JPM-H,JPMORGAN CHASE & CO DEP SHS REP PFD,
JPM-J,JPMORGAN CHASE & CO 4.75% DP SH GG,
JPM-K,JPMORGAN CHASE & CO 4.55 DEP PFD JJ,
JPMB,J P MORGAN EXCHANGE-TRADED FD USD EMRNG MKT,
JPME,J P MORGAN EXCHANGE-TRADED FD DIVERSFED RTRN,
JPN,DBX ETF TR XTRACK JAPAN JPX,
JPS,NUVEEN PFD & INCM SECURTIES FD COM,
JPSE,J P MORGAN EXCHANGE-TRADED FD DIVERSFD EQT ETF,
JPST,J P MORGAN EXCHANGE-TRADED FD ULTRA SHRT INC,
JPT,NUVEEN PFD & INCOME 2022 TERM COM,
JPUS,J P MORGAN EXCHANGE-TRADED FD JPMORGAN DIVER,"Susquehanna Securities, LLC"
JPXN,ISHARES TR JPX NIKKEI 400,
JQC,NUVEEN CR STRATEGIES INCOME FD COM SHS,
JQUA,J P MORGAN EXCHANGE-TRADED FD US QUALTY FCTR,
JRI,NUVEEN REAL ASSET INCOME & GRO COM,
JRJC,CHINA FIN ONLINE CO LTD SPONSORD ADS NEW,
JRO,NUVEEN FLOATING RATE INCOME OP COM SHS,
JRS,NUVEEN REAL ESTATE INCOME FD COM,
JRSH,JERASH HLDGS US INC COM,
JRVR,JAMES RIV GROUP LTD COM,
JSCP,J P MORGAN EXCHANGE-TRADED FD SHORT DURA CORE,
JSD,NUVEEN SHORT DURATION CR OPPOR COM,
JSM,NAVIENT CORPORATION SR NT 6% 121543,
JSMD,JANUS DETROIT STR TR HENDERSN SML ETF,
JSML,JANUS DETROIT STR TR HENDERSN CAP ETF,
JSTC,TIDAL ETF TR ADASINA SOCIAL,
JT,JIANPU TECHNOLOGY INC ADS COMMON,
JTA,NUVEEN TX ADV TOTAL RET STRGY COM,
JTD,NUVEEN TAX-ADVANTAGED DIVID GR COM,
JULZ,LISTED FD TR TRUESHARES STRCT,
JUPW,JUPITER WELLNESS INC COM NEW,
JUPWW,JUPITER WELLNESS INC WT EXP 061725,
JUST,GOLDMAN SACHS ETF TR JUST US LRG CP,Belvedere Trading LLC
JVA,COFFEE HLDG CO INC COM,
JVAL,J P MORGAN EXCHANGE-TRADED FD US VALUE FACTR,
JW.A,WILEY JOHN & SONS INC CL A,"Susquehanna Securities, LLC"
JW.B,WILEY JOHN & SONS INC CL B,
JWEL,JOWELL GLOBAL LTD SHS,
JWN,NORDSTROM INC COM,"Susquehanna Securities, LLC"
JWS,JAWS ACQUISITION CORP SHS,Belvedere Trading LLC
JWS+,JAWS ACQUISITION CORP WT EXP,
JWS=,JAWS ACQUISITION CORP UINT,
JWSM,JAWS MUSTANG ACQUISITION CORP SHS CL A,
JWSM+,JAWS MUSTANG ACQUISITION CORP WT EXP 013026,
JWSM=,JAWS MUSTANG ACQUISITION CORP UNIT,
JXI,ISHARES TR GLOB UTILITS ETF,
JYAC,JIYA ACQUISITION CORP COM CL A,
JYNT,JOINT CORP COM,
K,KELLOGG CO COM,"Susquehanna Securities, LLC"
KAHC=,KKR ACQUISITION HOLDING I CORP UNIT,
KAI,KADANT INC COM,"Susquehanna Securities, LLC"
KAIIU,KISMET ACQUISITION TWO CORP UNIT,
KAIR,KAIROS ACQUISITION CORP CL A SHS,
KAIRU,KAIROS ACQUISITION CORP UNIT,
KAIRW,KAIROS ACQUISITION CORP WT EXP 113027,
KALA,KALA PHARMACEUTICALS INC COM,"Group One Trading, L.P."
KALL,KRANESHARES TR MSCI ALL CHINA,
KALU,KAISER ALUMINUM CORP COM PAR $0.01,"Susquehanna Securities, LLC"
KALV,KALVISTA PHARMACEUTICALS INC COM,Citadel Securities LLC
KAMN,KAMAN CORP COM,"Susquehanna Securities, LLC"
KAPR,INNOVATOR ETFS TR RUSSELL 2000 PWR,
KAR,KAR AUCTION SVCS INC COM,"Group One Trading, L.P."
KARO,KAROOOOO LTD ORD SHS,
KARS,KRANESHARES TR ELEC VEH FUTUR,Citadel Securities LLC
KB,KB FINL GROUP INC SPONSORED ADR,
KBA,KRANESHARES TR BOSERA MSCI CH,
KBAL,KIMBALL INTL INC CL B,Belvedere Trading LLC
KBE,SPDR SER TR S&P BK ETF,"Susquehanna Securities, LLC"
KBH,KB HOME COM,"Two Sigma Securities, LLC"
KBNT,KUBIENT INC COM,
KBNTW,KUBIENT INC WT EXP 070925,
KBR,KBR INC COM,"Susquehanna Securities, LLC"
KBSF,KBS FASHION GROUP LTD COM NEW,
KBUY,KRANESHARES TR CICC CN CONSUMER,
KBWB,INVESCO EXCH TRADED FD TR II KBW BK ETF,"Susquehanna Securities, LLC"
KBWD,INVESCO EXCH TRADED FD TR II KBW HIG DV YLD,
KBWP,INVESCO EXCH TRADED FD TR II KBW PPTY CASUT,
KBWR,INVESCO EXCH TRADED FD TR II KBW REGL BKG,
KBWY,INVESCO EXCH TRADED FD TR II KBW PREM YIELD,
KC,KINGSOFT CLOUD HLDGS LTD ADS,"Group One Trading, L.P."
KCAC=,KENSINGTON CAPITAL ACQUISITION UNIT,
KCAPL,KCAP FINL INC 6.125% NT 2022,
KCCB,KRANESHARES TR CCBS CHINA CP,
KCE,SPDR SER TR S&P CAP MKTS,Citadel Securities LLC
KCNY,KRANESHARES TR CHIN COM PAPER,
KDFI,KRANESHARES TR KYA DYNMC INC,
KDMN,KADMON HLDGS INC COM,"Group One Trading, L.P."
KDNY,CHINOOK THERAPEUTICS INC COM,
KDP,KEURIG DR PEPPER INC COM,GTS Securities LLC
KE,KIMBALL ELECTRONICS INC COM,
KEGX,KEY ENERGY SVCS INC COM NEW,
KEJI,GLOBAL X FDS CHINA INOVATION,
KELYA,KELLY SVCS INC CL A,Belvedere Trading LLC
KELYB,KELLY SVCS INC CL B,
KEMQ,KRANESHARES TR EMRNG MKT CONS,
KEMX,KRANESHARES TR MSCI EMG EX CH,
KEN,KENON HLDGS LTD SHS,
KEP,KOREA ELECTRIC PWR SPONSORED ADR,
KEQU,KEWAUNEE SCIENTIFIC CORP COM,
KERN,AKERNA CORP COM,"Group One Trading, L.P."
KERNW,AKERNA CORP WT EXP 061724,
KESG,KRANESHARES TR MSCI CN ESG LEAD,
KEX,KIRBY CORP COM,"Wolverine Trading, LLC"
KEY,KEYCORP COM,"Two Sigma Securities, LLC"
KEY-I,KEYCORP DEP SHS 1/40 E,
KEY-J,KEYCORP DEP SHS PFD F,
KEY-K,KEYCORP DP SHS PFD G,
KEYS,KEYSIGHT TECHNOLOGIES INC COM,"Wolverine Trading, LLC"
KF,KOREA FD INC COM NEW,
KFFB,KENTUCKY FIRST FED BANCORP COM,
KFRC,KFORCE INC COM,
KFS,KINGSWAY FINL SVCS INC COM NEW,
KFVG,KRANESHARES TR CICC CHIN 5G SEM,
KFY,KORN FERRY COM NEW,"Susquehanna Securities, LLC"
KFYP,KRANESHARES TR CICC CHINA 100,
KGC,KINROSS GOLD CORP COM,"Susquehanna Securities, LLC"
KGJI,KINGOLD JEWELRY INC COM,
KGRN,KRANESHARES TR MSCI CHINA CLEAN,
KHC,KRAFT HEINZ CO COM,"Susquehanna Securities, LLC"
KIDS,ORTHOPEDIATRICS CORP COM,
KIE,SPDR SER TR S&P INS ETF,Citadel Securities LLC
KIIIU,KISMET ACQUISITION THREE CORP UNIT,
KIM,KIMCO RLTY CORP COM,"Two Sigma Securities, LLC"
KIM-L,KIMCO RLTY CORP 5.125% DEP PFD L,
KIM-M,KIMCO RLTY CORP 5.25% DEP SHS M,
KIN,KINDRED BIOSCIENCES INC COM,"Group One Trading, L.P."
KINS,KINGSTONE COS INC COM,
KINZ,KINS TECHNOLOGY GROUP INC COM CL A,
KINZU,KINS TECHNOLOGY GROUP INC UNIT EXP 101425,
KINZW,KINS TECHNOLOGY GROUP INC WT EXP 101425,
KIO,KKR INCOME OPPORTUNITIES FD COM,
KIQ,KELSO TECHNOLOGIES INC COM NEW,
KIRK,KIRKLANDS INC COM,"Susquehanna Securities, LLC"
KJAN,INNOVATOR ETFS TR RUSSELL 2000 P,
KJUL,INNOVATOR ETFS TR RUSSELL 2000 PWR,
KKR,KKR & CO INC COM,"Wolverine Trading, LLC"
KKR-A,KKR & CO INC 6.75% PFD SER A,
KKR-B,KKR & CO INC 6.50% PFD SER B,
KKR-C,KKR & CO INC 6% MCONV PFD C,
KL,KIRKLAND LAKE GOLD LTD COM,Citadel Securities LLC
KLAC,KLA CORP COM NEW,"Susquehanna Securities, LLC"
KLAQ,KL ACQUISITION CORP COM CL A,
KLAQU,KL ACQUISITION CORP UNIT EX,
KLAQW,KL ACQUISITION CORP WT EXP 011228,
KLCD,KRANESHARES TR LRG CAP QTY DIVD,
KLDO,KALEIDO BIOSCIENCES INC COM,"Susquehanna Securities, LLC"
KLDW,INVESTMENT MANAGERS SER TR KNWLDL LD ETF,
KLIC,KULICKE & SOFFA INDS INC COM,GTS Securities LLC
KLR,KALEYRA INC COM,
KLR+,KALEYRA INC WT EXP 112524,
KLXE,KLX ENERGY SERVICS HOLDNGS INC COM NEW,
KMB,KIMBERLY-CLARK CORP COM,"Susquehanna Securities, LLC"
KMDA,KAMADA LTD SHS,
KMED,KRANESHARES TR EMERGING MKTS,
KMF,KAYNE ANDERSON NEXTGEN ENRGY COM,
KMI,KINDER MORGAN INC DEL COM,"Wolverine Trading, LLC"
KMLM,KRANESHARES TR KFA MOUNT LUCAS,
KMPH,KEMPHARM INC COM NEW,Citadel Securities LLC
KMPR,KEMPER CORP COM,
KMT,KENNAMETAL INC COM,"Wolverine Trading, LLC"
KMX,CARMAX INC COM,"Susquehanna Securities, LLC"
KN,KNOWLES CORP COM,Citadel Securities LLC
KNDI,KANDI TECHNOLOGIES GROUP INC COM,"Group One Trading, L.P."
KNG,FIRST TR EXCHANGE-TRADED FD IV FT CBOE VEST S&P,
KNGS,ALPHA ARCHITECT ETF TR UPHOLDINGS COMPN,
