Symbol,CompanyName,DpmName
PCPC=,PERIPHAS CAPITAL PARTNERING UNIT,
PCQ,PIMCO CALIF MUN INCOME FD COM,
PCRX,PACIRA BIOSCIENCES INC COM,"Susquehanna Securities, LLC"
PCSA,PROCESSA PHARMACEUTICALS INC COM NEW,
PCSB,PCSB FINL CORP COM,"Susquehanna Securities, LLC"
PCT,PURECYCLE TECHNOLOGIES INC COM,
PCTI,PCTEL INC COM,
PCTTU,PURECYCLE TECHNOLOGIES INC UNIT EX 031726,
PCTTW,PURECYCLE TECHNOLOGIES INC WT EXP 012825,
PCTY,PAYLOCITY HLDG CORP COM,"Susquehanna Securities, LLC"
PCVX,VAXCYTE INC COM,Belvedere Trading LLC
PCY,INVESCO EXCH TRADED FD TR II EMRNG MKT SVRG,"Susquehanna Securities, LLC"
PCYG,PARK CITY GROUP INC COM NEW,"Wolverine Trading, LLC"
PCYO,PURE CYCLE CORP COM NEW,
PD,PAGERDUTY INC COM,Citadel Securities LLC
PDAC,PERIDOT ACQUISITION CORP SHS CL A,Citadel Securities LLC
PDAC+,PERIDOT ACQUISITION CORP WT EXP 113027,
PDAC=,PERIDOT ACQUISITION CORP UNIT,
PDBC,INVESCO ACTIVLY MANGD ETC FD T OPTIMUM YIELD,Belvedere Trading LLC
PDCE,PDC ENERGY INC COM,Citadel Securities LLC
PDCO,PATTERSON COS INC COM,"Susquehanna Securities, LLC"
PDD,PINDUODUO INC SPONSORED ADS,"Susquehanna Securities, LLC"
PDEC,INNOVATOR ETFS TR S&P 500 PWR BU,
PDEV,PRINCIPAL EXCHANGE-TRADED FDS INTL MLTFCTR ETF,
PDEX,PRO-DEX INC COLO COM NEW,
PDFS,PDF SOLUTIONS INC COM,"Wolverine Trading, LLC"
PDI,PIMCO DYNAMIC INCOME FD SHS,
PDLB,PDL CMNTY BANCORP COM,
PDM,PIEDMONT OFFICE REALTY TR INC COM CL A,"Wolverine Trading, LLC"
PDN,INVESCO EXCH TRADED FD TR II FTSE RAFI SML,
PDO,PIMCO DYNAMIC INCOME OPRNTS FD COM BEN SHS,
PDOT=,PERIDOT ACQUISITION CORP II UNIT,
PDP,INVESCO EXCHANGE TRADED FD TR DWA MOMENTUM,Belvedere Trading LLC
PDS,PRECISION DRILLING CORP COM NEW,Morgan Stanley & Co. LLC
PDSB,PDS BIOTECHNOLOGY CORP COM,
PDT,HANCOCK JOHN PREM DIVID FD COM SH BEN INT,
PEAK,HEALTHPEAK PROPERTIES INC COM,GTS Securities LLC
PEB,PEBBLEBROOK HOTEL TR COM,"Susquehanna Securities, LLC"
PEB-C,PEBBLEBROOK HOTEL TR PFD SER C 6.50%,
PEB-D,PEBBLEBROOK HOTEL TR PFD SHS SER D,
PEB-E,PEBBLEBROOK HOTEL TR 6.375 PFD SER E,
PEB-F,PEBBLEBROOK HOTEL TR 6.3 CUM PFD SR F,
PEBK,PEOPLES BANCORP N C INC COM,
PEBO,PEOPLES BANCORP INC COM,
PED,PEDEVCO CORP COM PAR,
PEG,PUBLIC SVC ENTERPRISE GRP INC COM,"Susquehanna Securities, LLC"
PEGA,PEGASYSTEMS INC COM,"Susquehanna Securities, LLC"
PEI,PENNSYLVANIA REAL ESTATE INVT SH BEN INT,"Group One Trading, L.P."
PEI-B,PENNSYLVANIA REAL ESTATE INVT CUM RED PERP PFD,
PEI-C,PENNSYLVANIA REAL ESTATE INVT RED PFD SER C,
PEI-D,PENNSYLVANIA REAL ESTATE INVT 6.875% RED PFD D,
PEJ,INVESCO EXCHANGE TRADED FD TR DYNMC LEISURE,
PEN,PENUMBRA INC COM,"Susquehanna Securities, LLC"
PENN,PENN NATL GAMING INC COM,"Susquehanna Securities, LLC"
PEO,ADAM NAT RES FD INC COM,"Susquehanna Securities, LLC"
PEP,PEPSICO INC COM,"Susquehanna Securities, LLC"
PERI,PERION NETWORK LTD SHS NEW,"Susquehanna Securities, LLC"
PERS,SANDRIDGE PERMIAN TR COM UNIT BEN INT,Morgan Stanley & Co. LLC
PESI,PERMA-FIX ENVIRONMENTAL SVCS COM NEW,
PESXQ,PIONEER ENERGY SVCS CORP COM,
PETQ,PETIQ INC COM CL A,"Wolverine Trading, LLC"
PETS,PETMED EXPRESS INC COM,"Group One Trading, L.P."
PETZ,TDH HLDGS INC SHS,
PEX,PROSHARES TR PRIV EQTY-LSTD,
PEXL,PACER FDS TR US EXPORT LEAD,
PEY,INVESCO EXCHANGE TRADED FD TR HIG YLD EQ DIV,Belvedere Trading LLC
PEZ,INVESCO EXCHANGE TRADED FD TR DWA CYCLICALS,
PFBC,PREFERRED BK LOS ANGELES CA COM NEW,
PFBI,PREMIER FINL BANCORP INC COM,
PFC,PREMIER FINANCIAL CORP COM,
PFD,FLAHERTY & CRUMRINE PFD INCOME COM,
PFDRU,PATHFINDER ACQUISITION CORP UNIT EX 021726,
PFE,PFIZER INC COM,"Susquehanna Securities, LLC"
PFEB,INNOVATOR ETFS TR S&P 500 POWER,
PFF,ISHARES TR PFD AND INCM SEC,"Susquehanna Securities, LLC"
PFFA,ETFIS SER TR I VIRTUS INFRCAP,
PFFD,GLOBAL X FDS US PFD ETF,
PFFL,UBS AG LONDON BRANCH ETRACS 2XM ETN,
PFFR,ETFIS SER TR I INFRACP REIT PFD,
PFFV,GLOBAL X FDS RATE PREFERRED,
PFG,PRINCIPAL FINANCIAL GROUP INC COM,GTS Securities LLC
PFGC,PERFORMANCE FOOD GROUP CO COM,"Wolverine Trading, LLC"
PFH,PRUDENTIAL FINL INC CAL NT 60,
PFHD,PROFESSIONAL HLDG CORP CL A COM,
PFI,INVESCO EXCHANGE TRADED FD TR DWA FINL MUMT,
PFIE,PROFIRE ENERGY INC COM,
PFIG,INVESCO EXCH TRADED FD TR II FNDMNTL IG CRP,
PFIN,P & F INDS INC CL A NEW,
PFIS,PEOPLES FINL SVCS CORP COM,
PFL,PIMCO INCOME STRATEGY FD COM,
PFLD,ETF SER SOLUTIONS AAM LW DUR PFD,
PFLT,PENNANTPARK FLOATING RATE CAP COM,Citadel Securities LLC
PFM,INVESCO EXCHANGE TRADED FD TR DIVID ACHIEVEV,
PFMT,PERFORMANT FINL CORP COM,"Wolverine Trading, LLC"
PFN,PIMCO INCOME STRATEGY FD II COM,
PFO,FLAHERTY & CRUMRINE PFD INCOME COM,
PFPT,PROOFPOINT INC COM,Citadel Securities LLC
PFS,PROVIDENT FINL SVCS INC COM,"Wolverine Trading, LLC"
PFSI,PENNYMAC FINL SVCS INC NEW COM,Citadel Securities LLC
PFSW,PFSWEB INC COM NEW,
PFX,PHENIXFIN CORP COM,"Group One Trading, L.P."
PFXF,VANECK VECTORS ETF TR PFD SECS EX FINL,
PFXNL,PHENIXFIN CORP 6.125 SR NT 23,
PG,PROCTER AND GAMBLE CO COM,GTS Securities LLC
PGAL,GLOBAL X FDS GBL X MSCI PT ET,
PGC,PEAPACK-GLADSTONE FINL CORP COM,
PGEN,PRECIGEN INC COM,"Group One Trading, L.P."
PGF,INVESCO EXCHANGE TRADED FD TR FINL PFD ETF,Citadel Securities LLC
PGHEF,PENGROWTH ENERGY CORP COM,
PGHY,INVESCO EXCH TRADED FD TR II GBL SRT TRM HY,
PGJ,INVESCO EXCHANGE TRADED FD TR GLOBAL DRGN CN,Citadel Securities LLC
PGM,BARCLAYS BANK PLC ETN LKD 48,
PGNY,PROGYNY INC COM,"Group One Trading, L.P."
PGP,PIMCO GLOBAL STOCKSPLS INCM FD COM,
PGR,PROGRESSIVE CORP COM,"Susquehanna Securities, LLC"
PGRE,PARAMOUNT GROUP INC COM,"Group One Trading, L.P."
PGRW,PROGRESS ACQUISITION CORP COM CL A,
PGRWU,PROGRESS ACQUISITION CORP UNIT EX 122525,
PGRWW,PROGRESS ACQUISITION CORP WT EXP 111127,
PGTI,PGT INNOVATIONS INC COM,"Wolverine Trading, LLC"
PGX,INVESCO EXCH TRADED FD TR II PFD ETF,"Susquehanna Securities, LLC"
PGZ,PRINCIPAL REAL ESTATE INCOME SHS BEN INT,
PH,PARKER-HANNIFIN CORP COM,GTS Securities LLC
PHAR,PHARMING GROUP NV SPON ADS,
PHAS,PHASEBIO PHARMACEUTICALS INC COM,
PHAT,PHATHOM PHARMACEUTICALS INC COM,
PHB,INVESCO EXCH TRADED FD TR II FNDMNTL HY CRP,Citadel Securities LLC
PHCF,PUHUI WEALTH INVT MGMT CO LTD SHS,
PHD,PIONEER FLOATING RATE TR COM,
PHDG,INVESCO ACTIVELY MANAGED ETF S&P500 DOWNSID,
PHG,KONINKLIJKE PHILIPS N V NY REG SH NEW,Citadel Securities LLC
PHGE,BIOMX INC COM,
PHGE+,BIOMX INC WT EXP 101624,
PHGE=,BIOMX INC UNIT EX 101624,
PHI,PLDT INC SPONSORED ADR,
PHIC,POPULATION HEALTH INVS CO INC SHS CL A,
PHICU,POPULATION HEALTH INVS CO INC UNIT EX,
PHICW,POPULATION HEALTH INVS CO INC WT EXP 100125,
PHII,PHI INC COM VTG,
PHIO,PHIO PHARMACEUTICALS CORP COM NEW,"Group One Trading, L.P."
PHIOW,PHIO PHARMACEUTICALS CORP WT EXP 122121,
PHK,PIMCO HIGH INCOME FD COM SHS,
PHM,PULTE GROUP INC COM,GTS Securities LLC
PHO,INVESCO EXCHANGE TRADED FD TR WATER RES ETF,"Susquehanna Securities, LLC"
PHR,PHREESIA INC COM,"Wolverine Trading, LLC"
PHT,PIONEER HIGH INCOME TR COM,
PHUN,PHUNWARE INC COM,
PHUNW,PHUNWARE INC WT EXP 122623,
PHVS,PHARVARIS N V COM,
PHX,PHX MINERALS INC CL A,"Wolverine Trading, LLC"
PHYL,PGIM ETF TR ACTV HY BD ETF,
PHYS,SPROTT PHYSICAL GOLD TR UNIT,
PI,IMPINJ INC COM,"Susquehanna Securities, LLC"
PIAI,PRIME IMPACT ACQUISITION I SHS CL A,
PIAI+,PRIME IMPACT ACQUISITION I WT EXP 100130,
PIAI=,PRIME IMPACT ACQUISITION I UNIT EX 100130,
PICB,INVESCO EXCH TRADED FD TR II INTL CORP BD,
PICC,PIVOTAL INVESTMENT CORP III COM CL A,
PICC+,PIVOTAL INVESTMENT CORP III WT EXP 012828,
PICC=,PIVOTAL INVESTMENT CORP III UNIT EX 012828,
PICK,ISHARES INC MSCI GBL ETF NEW,"Susquehanna Securities, LLC"
PID,INVESCO EXCHANGE TRADED FD TR INTL DIVI ACHI,"Wolverine Trading, LLC"
PIE,INVESCO EXCH TRADED FD TR II DWA EMERG MKTS,Belvedere Trading LLC
PIFI,ETF SER SOLUTIONS CLERSHS PITON IN,
PII,POLARIS INC COM,GTS Securities LLC
PILL,DIREXION SHS ETF TR DAILY PHARMA,
PIM,PUTNAM MASTER INTER INCOME TR SH BEN INT,
PIN,INVESCO INDIA EXCHANGE-TRADED INDIA ETF,Citadel Securities LLC
PINC,PREMIER INC CL A,"Susquehanna Securities, LLC"
PINE,ALPINE INCOME PPTY TR INC COM,
PING,PING IDENTITY HLDG CORP COM,"Wolverine Trading, LLC"
PINS,PINTEREST INC CL A,Morgan Stanley & Co. LLC
PIO,INVESCO EXCH TRADED FD TR II GLOBAL WATER,
PIPP,PINE IS ACQUISITION CORP CL A,
PIPP+,PINE IS ACQUISITION CORP WT EXP 101927,
PIPP=,PINE IS ACQUISITION CORP UNIT EX,
PIPR,PIPER SANDLER COMPANIES COM,Citadel Securities LLC
PIRS,PIERIS PHARMACEUTICALS INC COM,
PIXY,SHIFTPIXY INC COM NEW,"Susquehanna Securities, LLC"
PIZ,INVESCO EXCH TRADED FD TR II DWA DEV MKTS,"Susquehanna Securities, LLC"
PJAN,INNOVATOR ETFS TR S&P 500 POWER,
PJP,INVESCO EXCHANGE TRADED FD TR DYNMC PHRMCTLS,"Susquehanna Securities, LLC"
PJT,PJT PARTNERS INC COM CL A,"Wolverine Trading, LLC"
PJUL,INNOVATOR ETFS TR S&P 500 PWR,
PJUN,INNOVATOR ETFS TR S&P 500 PWR BU,
PK,PARK HOTELS & RESORTS INC COM,Morgan Stanley & Co. LLC
PKB,INVESCO EXCHANGE TRADED FD TR DYNMC BLDG CON,
PKBK,PARKE BANCORP INC COM,
PKDSQ,PARKER DRILLING CO COM NEW,
PKE,PARK AEROSPACE CORP COM,
PKG,PACKAGING CORP AMER COM,"Two Sigma Securities, LLC"
PKI,PERKINELMER INC COM,"Susquehanna Securities, LLC"
PKO,PIMCO INCOME OPPORTUNITY FD COM,
PKOH,PARK-OHIO HLDGS CORP COM,
PKW,INVESCO EXCHANGE TRADED FD TR BUYBACK ACHIEV,"Susquehanna Securities, LLC"
PKX,POSCO SPONSORED ADR,"Susquehanna Securities, LLC"
PLAB,PHOTRONICS INC COM,
PLAG,PLANET GREEN HLDGS CORP COM,
PLAN,ANAPLAN INC COM,"Susquehanna Securities, LLC"
PLAT,WISDOMTREE TR GROWTH LEADERS,
PLAY,DAVE & BUSTERS ENTMT INC COM,"Wolverine Trading, LLC"
PLBC,PLUMAS BANCORP COM,
PLBY,PLBY GROUP INC COM,Belvedere Trading LLC
PLCE,CHILDRENS PL INC NEW COM,GTS Securities LLC
PLD,PROLOGIS INC. COM,"Susquehanna Securities, LLC"
PLG,PLATINUM GROUP METALS LTD COM,Belvedere Trading LLC
PLIN,CHINA XIANGTAI FOOD CO LTD SHS,
PLL,PIEDMONT LITHIUM LTD SPONSORED ADS,Citadel Securities LLC
PLM,POLYMET MNG CORP COM NEW,
PLMIU,PLUM ACQUISITION CORP I UNIT EXP 031526,
PLMR,PALOMAR HLDGS INC COM,Citadel Securities LLC
PLNT,PLANET FITNESS INC CL A,Morgan Stanley & Co. LLC
PLOW,DOUGLAS DYNAMICS INC COM,Belvedere Trading LLC
PLPC,PREFORMED LINE PRODS CO COM,
PLRX,PLIANT THERAPEUTICS INC COM,
PLSE,PULSE BIOSCIENCES INC COM,"Wolverine Trading, LLC"
PLT,PLANTRONICS INC NEW COM,Citadel Securities LLC
PLTK,PLAYTIKA HLDG CORP COM,Citadel Securities LLC
PLTM,GRANITESHARES PLATINUM TR SHS BEN INT,
PLTR,PALANTIR TECHNOLOGIES INC CL A,Morgan Stanley & Co. LLC
PLUG,PLUG POWER INC COM NEW,Morgan Stanley & Co. LLC
PLUS,EPLUS INC COM,
PLW,INVESCO EXCH TRADED FD TR II 1 30 LADER TRE,
PLX,PROTALIX BIOTHERAPEUTICS INC COM,"Group One Trading, L.P."
PLXP,PLX PHARMA INC COM,Belvedere Trading LLC
PLXS,PLEXUS CORP COM,"Wolverine Trading, LLC"
PLYA,PLAYA HOTELS & RESORTS NV SHS,"Wolverine Trading, LLC"
PLYM,PLYMOUTH INDL REIT INC COM,
PLYM-A,PLYMOUTH INDL REIT INC 7.50% PFD A,
PM,PHILIP MORRIS INTL INC COM,"Susquehanna Securities, LLC"
PMAR,INNOVATOR ETFS TR S&P 500 PWR BUFR,
PMAY,INNOVATOR ETFS TR S&P 500 PWR BUF,
PMBC,PACIFIC MERCANTILE BANCORP COM,
PMD,PSYCHEMEDICS CORP COM NEW,
PME,PINGTAN MARINE ENTERPRISE LTD SHS,
PMF,PIMCO MUN INCOME FD COM,
PMGMU,PRIVETERRA ACQUISITION CORP UNIT,
PML,PIMCO MUN INCOME FD II COM,
PMM,PUTNAM MANAGED MUN INCOME TR COM,
PMO,PUTNAM MUN OPPORTUNITIES TR SH BEN INT,
PMT,PENNYMAC MTG INVT TR COM,"Wolverine Trading, LLC"
PMT-A,PENNYMAC MTG INVT TR PFD SER A,
PMT-B,PENNYMAC MTG INVT TR CUM RED PFD B,
PMTS,CPI CARD GROUP INC COM NEW,
PMVC,PMV CONSUMER ACQUISITION CORP COM,
PMVC+,PMV CONSUMER ACQUISITION CORP WT EXP 083127,
PMVC=,PMV CONSUMER ACQUISITION CORP UNIT EX 083127,
PMVP,PMV PHARMACEUTICALS INC COM,"Group One Trading, L.P."
PMX,PIMCO MUN INCOME FD III COM,
PNBK,PATRIOT NATL BANCORP INC COM NEW,
PNC,PNC FINL SVCS GROUP INC COM,Citadel Securities LLC
PNC-P,PNC FINL SVCS GROUP INC DEPOSITARY SHS P,
PNF,PIMCO NEW YORK MUN INCOME FD COM,
PNFP,PINNACLE FINL PARTNERS INC COM,"Wolverine Trading, LLC"
PNFPP,PINNACLE FINL PARTNERS INC 6.75 DP RP PFD B,
PNI,PIMCO NEW YORK MUN FD II COM,
PNM,PNM RES INC COM,Belvedere Trading LLC
PNNT,PENNANTPARK INVT CORP COM,"Wolverine Trading, LLC"
PNNTG,PENNANTPARK INVT CORP NT 24,
PNOV,INNOVATOR ETFS TR S&P 500 POWER,
PNQI,INVESCO EXCHANGE TRADED FD TR NASDAQ INTERNT,"Susquehanna Securities, LLC"
PNR,PENTAIR PLC SHS,"Wolverine Trading, LLC"
PNRG,PRIMEENERGY RESOURCES CORP COM,
PNTG,PENNANT GROUP INC COM,Belvedere Trading LLC
PNTM,PONTEM CORPORATION SHS CL A,
PNTM+,PONTEM CORPORATION WT EXP 010526,
PNTM=,PONTEM CORPORATION UNIT,
PNTPQ,PATRIOT NATL INC COM,
PNW,PINNACLE WEST CAP CORP COM,"Group One Trading, L.P."
POAI,PREDICTIVE ONCOLOGY INC COM NEW,
POCT,INNOVATOR ETFS TR S&P 500 PWRETF,
PODD,INSULET CORP COM,Citadel Securities LLC
POLA,POLAR PWR INC COM,
POOL,POOL CORP COM,GTS Securities LLC
POR,PORTLAND GEN ELEC CO COM NEW,Citadel Securities LLC
POSH,POSHMARK INC COM CL A,Morgan Stanley & Co. LLC
POST,POST HLDGS INC COM,"Susquehanna Securities, LLC"
POTX,GLOBAL X FDS CANNABIS ETF,Citadel Securities LLC
POW,POWERED BRANDS CL A,
POWI,POWER INTEGRATIONS INC COM,"Wolverine Trading, LLC"
POWL,POWELL INDS INC COM,
POWRU,POWERED BRANDS UNIT EX,
POWRW,POWERED BRANDS WT EXP 010725,
POWW,AMMO INC COM,Belvedere Trading LLC
PPA,INVESCO EXCHANGE TRADED FD TR AEROSPACE DEFN,"Wolverine Trading, LLC"
PPBI,PACIFIC PREMIER BANCORP COM,
PPBT,PURPLE BIOTECH LTD SPONSORED ADS,Belvedere Trading LLC
PPC,PILGRIMS PRIDE CORP COM,Citadel Securities LLC
PPD,PPD INC COM,"Group One Trading, L.P."
PPG,PPG INDS INC COM,GTS Securities LLC
PPGH,POEMA GLOBAL HOLDINGS CORP CL A SHS,
PPGHU,POEMA GLOBAL HOLDINGS CORP UNIT,
PPGHW,POEMA GLOBAL HOLDINGS CORP WT EXP 010826,
PPH,VANECK VECTORS ETF TR PHARMACEUTICAL,Belvedere Trading LLC
PPHI,POSITIVE PHYSICIANS HLDGS INC COM,
PPIH,PERMA-PIPE INTL HLDGS INC COM,
PPL,PPL CORP COM,GTS Securities LLC
PPLT,ABERDEEN STD PLATINUM ETF TR PHYSCL PLATM SHS,
PPR,VOYA PRIME RATE TR SH BEN INT,
PPSI,PIONEER PWR SOLUTIONS INC COM NEW,
PPT,PUTNAM PREMIER INCOME TR SH BEN INT,
PPTA,PERPETUA RESOURCES CORP COM,
PPTY,ETF SER SOLUTIONS US DIVERSIFIED,
PPX,PPL CAP FDG INC JR SUB NT-B 73,
PQDI,PRINCIPAL EXCHANGE-TRADED FDS SPECTRUM TAX ADV,
PQG,PQ GROUP HLDGS INC COM,"Susquehanna Securities, LLC"
PQIN,PGIM ETF TR QMA STRGC ALPH,
PQLC,PGIM ETF TR QMA STRATEGIC,
PQSG,PGIM ETF TR QMA STRGC GWTH,
PQSV,PGIM ETF TR QMA STRGIC VAL,
PQUE,PETROQUEST ENERGY INC COM NEW,
PRA,PROASSURANCE CORP COM,"Susquehanna Securities, LLC"
PRAA,PRA GROUP INC COM,"Susquehanna Securities, LLC"
PRAH,PRA HEALTH SCIENCES INC COM,"Susquehanna Securities, LLC"
PRAX,PRAXIS PRECISION MEDICINES INC COM,"Susquehanna Securities, LLC"
PRCH,PORCH GROUP INC COM,"Susquehanna Securities, LLC"
PRCHW,PORCH GROUP INC WT EXP 122325,
PRDO,PERDOCEO ED CORP COM,"Susquehanna Securities, LLC"
PRE-G,PARTNERRE LTD PFD SER G 6.50%,
PRE-H,PARTNERRE LTD PFD SER H 7.25%,
PRE-I,PARTNERRE LTD PFD SER I 5.875%,
PRE-J,PARTNERRE LTD 4.875% RED PFD J,
PREF,PRINCIPAL EXCHANGE-TRADED FDS SPECTRUM PFD,
PRF,INVESCO EXCHANGE TRADED FD TR FTSE RAFI 1000,"Susquehanna Securities, LLC"
PRFT,PERFICIENT INC COM,"Wolverine Trading, LLC"
PRFX,PAINREFORM LTD SHS,
PRFZ,INVESCO EXCHANGE TRADED FD TR FTSE RAFI 1500,"Wolverine Trading, LLC"
PRG,PROG HOLDINGS INC COM NPV,Citadel Securities LLC
PRGO,PERRIGO CO PLC SHS,"Wolverine Trading, LLC"
PRGS,PROGRESS SOFTWARE CORP COM,"Wolverine Trading, LLC"
PRI,PRIMERICA INC COM,"Wolverine Trading, LLC"
PRIF-A,PRIORITY INCOME FUND INC 6.375% PFD SER A,
PRIF-B,PRIORITY INCOME FUND INC 6.25% PFD B 23,
PRIF-C,PRIORITY INCOME FUND INC 6.625 PFD C,
PRIF-D,PRIORITY INCOME FUND INC 7% PFD SER D 29,
PRIF-E,PRIORITY INCOME FUND INC PFD STK TRM SR B,
PRIF-F,PRIORITY INCOME FUND INC 6.625 PFD SER F,
PRIF-G,PRIORITY INCOME FUND INC 6.25% SER G PFD,
PRIM,PRIMORIS SVCS CORP COM,"Wolverine Trading, LLC"
PRK,PARK NATL CORP COM,"Susquehanna Securities, LLC"
PRKR,PARKERVISION INC COM NEW,
PRLB,PROTO LABS INC COM,"Susquehanna Securities, LLC"
PRLD,PRELUDE THERAPEUTICS INC COM,
PRMW,PRIMO WATER CORPORATION COM,"Wolverine Trading, LLC"
PRN,INVESCO EXCHANGE TRADED FD TR DWA INDLS MUMT,
PRNT,ARK ETF TR 3D PRINTING ETF,
PRO,PROS HOLDINGS INC COM,"Susquehanna Securities, LLC"
PROF,PROFOUND MED CORP COM NEW,"Wolverine Trading, LLC"
PROG,PROGENITY INC COM,"Wolverine Trading, LLC"
PROS,PROSIGHT GLOBAL INC COM,
PROV,PROVIDENT FINL HLDGS INC COM,
PRPB,CC NEUBERGER PRIN HLDGS II SHS CL A,"Susquehanna Securities, LLC"
PRPB+,CC NEUBERGER PRIN HLDGS II WT EXP 072925,
PRPB=,CC NEUBERGER PRIN HLDGS II UNITS,
PRPC,CC NEUBERGER PRINCIPAL HOLDN SHS CL A,
PRPC+,CC NEUBERGER PRINCIPAL HOLDN WT EXP,
PRPC=,CC NEUBERGER PRINCIPAL HOLDN UNIT,
PRPH,PROPHASE LABS INC COM,Belvedere Trading LLC
PRPL,PURPLE INNOVATION INC COM,"Wolverine Trading, LLC"
PRPO,PRECIPIO INC COM,
PRQR,PROQR THRAPEUTICS N V SHS EURO,"Susquehanna Securities, LLC"
PRS,PRUDENTIAL FINL INC 5.625% JR SB NT,
PRSP,PERSPECTA INC COM,"Susquehanna Securities, LLC"
PRSR,PROSPECTOR CAPITAL CORP CL A,
PRSRU,PROSPECTOR CAPITAL CORP UNIT EX 010130,
PRSRW,PROSPECTOR CAPITAL CORP WT EXP 010125,
PRT,PERMROCK ROYALTY TRUST TR UNIT,
PRTA,PROTHENA CORP PLC SHS,Citadel Securities LLC
PRTC,PURETECH HEALTH PLC ADS,
PRTG,PORTAGE BIOTECH INC COM,
PRTH,PRIORITY TECHNOLOGY HLDGS INC COM,
PRTHU,PRIORITY TECHNOLOGY HLDGS INC UNIT EX 111521,
PRTHW,PRIORITY TECHNOLOGY HLDGS INC WT EXP 111521,
PRTK,PARATEK PHARMACEUTICALS INC COM,Citadel Securities LLC
PRTS,CARPARTS COM INC COM,"Group One Trading, L.P."
PRTY,PARTY CITY HOLDCO INC COM,Citadel Securities LLC
PRU,PRUDENTIAL FINL INC COM,"Susquehanna Securities, LLC"
PRVB,PROVENTION BIO INC COM,
PS,PLURALSIGHT INC COM CL A,Citadel Securities LLC
PSA,PUBLIC STORAGE COM,"Susquehanna Securities, LLC"
PSA-C,PUBLIC STORAGE DEP SHS PFD C,
PSA-D,PUBLIC STORAGE DEP SHS PFD D,
PSA-E,PUBLIC STORAGE PFD BEN INT E,
PSA-F,PUBLIC STORAGE PFD SHS F 5.15%,
PSA-G,PUBLIC STORAGE 5.05% CUM PFD G,
PSA-H,PUBLIC STORAGE 5.60 DEPSHS RP H,
PSA-I,PUBLIC STORAGE 4.875% DP SH PFD,
PSA-J,PUBLIC STORAGE 4.7% DP SH PF J,
PSA-K,PUBLIC STORAGE 4.75 DP PFD SH K,
PSA-L,PUBLIC STORAGE 4.625 DEP PFD L,
PSA-M,PUBLIC STORAGE 4.125 DP SH PF M,
PSA-N,PUBLIC STORAGE 3.875% DEP PFD N,
PSA-O,PUBLIC STORAGE 3.900% DEP PFD O,
PSAC,PROPERTY SOLUTIONS ACQUISITION COM,"Susquehanna Securities, LLC"
PSACU,PROPERTY SOLUTIONS ACQUISITION UNIT EXP 033027,
PSACW,PROPERTY SOLUTIONS ACQUISITION WT EXP 033027,
PSAGU,PROPERTY SOLUTIONS ACQUISITION UNIT EX 030126,
PSB,PS BUSINESS PKS INC CALIF COM,"Wolverine Trading, LLC"
PSB-W,PS BUSINESS PKS INC CALIF DEP SHS RP PFD W,
PSB-X,PS BUSINESS PKS INC CALIF DEP SHS RP PFD X,
PSB-Y,PS BUSINESS PKS INC CALIF DEP SHS RP PFD Y,
PSB-Z,PS BUSINESS PKS INC CALIF 4.875% CUM PFD Z,
PSC,PRINCIPAL EXCHANGE-TRADED FDS US SM MLT FC ETF,
PSCC,INVESCO EXCH TRADED FD TR II S&P SMLCP STAP,
PSCD,INVESCO EXCH TRADED FD TR II S&P SMLCP DISC,
PSCE,INVESCO EXCH TRADED FD TR II S&P SMLCP ENGY,
PSCF,INVESCO EXCH TRADED FD TR II S&P SMLCP FINL,
PSCH,INVESCO EXCH TRADED FD TR II S&P SMLCP HELT,Belvedere Trading LLC
PSCI,INVESCO EXCH TRADED FD TR II S&P SMLCP INDL,
PSCM,INVESCO EXCH TRADED FD TR II S&P SMLCP MATL,
PSCT,INVESCO EXCH TRADED FD TR II S&P SMLCP INFO,
PSCU,INVESCO EXCH TRADED FD TR II S&P SMLCP UTIL,
PSCW,PACER FDS TR SWAN SOS CONS AP,
PSCX,PACER FDS TR SWAN SOS CNS DEC,
PSEC,PROSPECT CAP CORP COM,Citadel Securities LLC
PSEP,INNOVATOR ETFS TR S&P 500 PWR,Belvedere Trading LLC
PSET,PRINCIPAL EXCHANGE-TRADED FDS QUALITY ETF,
PSF,COHEN & STEERS SELECT PFD & IN COM,
PSFD,PACER FDS TR SWAN SOS FLEX,
PSFE,PAYSAFE LIMITED ORD,Belvedere Trading LLC
PSFE+,PAYSAFE LIMITED WT EXP,
PSFF,PACER FDS TR SWAN SOS FD OF,
PSFM,PACER FDS TR SWAN SOS FLEX AP,
PSHG,PERFORMANCE SHIPPING INC COM NEW,
PSI,INVESCO EXCHANGE TRADED FD TR DYNMC SEMICNDT,
PSJ,INVESCO EXCHANGE TRADED FD TR DYNMC SOFTWARE,
PSK,SPDR SER TR WELLS FG PFD ETF,
PSL,INVESCO EXCHANGE TRADED FD TR DWA STAPLES,
PSLV,SPROTT PHYSICAL SILVER TR TR UNIT,
PSMB,INVESCO ACTIVELY MANAGED ETF BLNCD MLTI AST,
PSMC,INVESCO ACTIVELY MANAGED ETF CNSRTV MLT AST,
PSMD,PACER FDS TR SWAN SOS MODRTE,
PSMG,INVESCO ACTIVELY MANAGED ETF GWT MLTI ASST,
PSMM,INVESCO ACTIVELY MANAGED ETF MDRTLY CNSRTIV,
